,year,Senate,HOR,value,president,party,All_beverages_in_Gallons
4982,1999,Republicans,Republicans,6.22,Bill Clinton,Democratic,2.17
4983,1999,Republicans,Republicans,6.17,Bill Clinton,Democratic,2.17
4984,1999,Republicans,Republicans,6.2,Bill Clinton,Democratic,2.17
4985,1999,Republicans,Republicans,6.31,Bill Clinton,Democratic,2.17
4986,1999,Republicans,Republicans,6.34,Bill Clinton,Democratic,2.17
4987,1999,Republicans,Republicans,6.39,Bill Clinton,Democratic,2.17
4988,1999,Republicans,Republicans,6.38,Bill Clinton,Democratic,2.17
4989,1999,Republicans,Republicans,6.44,Bill Clinton,Democratic,2.17
4990,1999,Republicans,Republicans,6.46,Bill Clinton,Democratic,2.17
4991,1999,Republicans,Republicans,6.47,Bill Clinton,Democratic,2.17
4992,1999,Republicans,Republicans,6.48,Bill Clinton,Democratic,2.17
4993,1999,Republicans,Republicans,6.46,Bill Clinton,Democratic,2.17
4994,1999,Republicans,Republicans,6.48,Bill Clinton,Democratic,2.17
4995,1999,Republicans,Republicans,6.45,Bill Clinton,Democratic,2.17
4996,1999,Republicans,Republicans,6.43,Bill Clinton,Democratic,2.17
4997,1999,Republicans,Republicans,6.48,Bill Clinton,Democratic,2.17
4998,2000,Republicans,Republicans,6.61,Bill Clinton,Democratic,2.19
4999,2000,Republicans,Republicans,6.53,Bill Clinton,Democratic,2.19
5000,2000,Republicans,Republicans,6.64,Bill Clinton,Democratic,2.19
5001,2000,Republicans,Republicans,6.58,Bill Clinton,Democratic,2.19
5002,2000,Republicans,Republicans,6.55,Bill Clinton,Democratic,2.19
5003,2000,Republicans,Republicans,6.59,Bill Clinton,Democratic,2.19
5004,2000,Republicans,Republicans,6.68,Bill Clinton,Democratic,2.19
5005,2000,Republicans,Republicans,6.71,Bill Clinton,Democratic,2.19
5006,2000,Republicans,Republicans,6.65,Bill Clinton,Democratic,2.19
5007,2000,Republicans,Republicans,6.69,Bill Clinton,Democratic,2.19
5008,2000,Republicans,Republicans,6.75,Bill Clinton,Democratic,2.19
5009,2000,Republicans,Republicans,6.72,Bill Clinton,Democratic,2.19
5010,2000,Republicans,Republicans,6.74,Bill Clinton,Democratic,2.19
5011,2000,Republicans,Republicans,6.71,Bill Clinton,Democratic,2.19
5012,2000,Republicans,Republicans,6.65,Bill Clinton,Democratic,2.19
5013,2000,Republicans,Republicans,6.64,Bill Clinton,Democratic,2.19
5014,2000,Republicans,Republicans,6.6,Bill Clinton,Democratic,2.19
5015,2000,Republicans,Republicans,6.53,Bill Clinton,Democratic,2.19
5016,2000,Republicans,Republicans,6.45,Bill Clinton,Democratic,2.19
5017,2000,Republicans,Republicans,6.49,Bill Clinton,Democratic,2.19
5018,2000,Republicans,Republicans,6.43,Bill Clinton,Democratic,2.19
5019,2000,Republicans,Republicans,6.32,Bill Clinton,Democratic,2.19
5020,2000,Republicans,Republicans,6.17,Bill Clinton,Democratic,2.19
5021,2000,Republicans,Republicans,6.23,Bill Clinton,Democratic,2.19
5022,2000,Republicans,Republicans,6.34,Bill Clinton,Democratic,2.19
5023,2000,Republicans,Republicans,6.22,Bill Clinton,Democratic,2.19
5024,2000,Republicans,Republicans,6.32,Bill Clinton,Democratic,2.19
5025,2000,Republicans,Republicans,6.35,Bill Clinton,Democratic,2.19
5026,2000,Republicans,Republicans,6.29,Bill Clinton,Democratic,2.19
5027,2000,Republicans,Republicans,6.22,Bill Clinton,Democratic,2.19
5028,2000,Republicans,Republicans,6.26,Bill Clinton,Democratic,2.19
5029,2000,Republicans,Republicans,6.27,Bill Clinton,Democratic,2.19
5030,2000,Republicans,Republicans,6.23,Bill Clinton,Democratic,2.19
5031,2000,Republicans,Republicans,6.16,Bill Clinton,Democratic,2.19
5032,2000,Republicans,Republicans,6.08,Bill Clinton,Democratic,2.19
5033,2000,Republicans,Republicans,6.14,Bill Clinton,Democratic,2.19
5034,2000,Republicans,Republicans,6.13,Bill Clinton,Democratic,2.19
5035,2000,Republicans,Republicans,6.17,Bill Clinton,Democratic,2.19
5036,2000,Republicans,Republicans,6.16,Bill Clinton,Democratic,2.19
5037,2000,Republicans,Republicans,6.15,Bill Clinton,Democratic,2.19
5038,2000,Republicans,Republicans,6.16,Bill Clinton,Democratic,2.19
5039,2000,Republicans,Republicans,6.15,Bill Clinton,Democratic,2.19
5040,2000,Republicans,Republicans,6.13,Bill Clinton,Democratic,2.19
5041,2000,Republicans,Republicans,6.16,Bill Clinton,Democratic,2.19
5042,2000,Republicans,Republicans,6.16,Bill Clinton,Democratic,2.19
5043,2000,Republicans,Republicans,6.17,Bill Clinton,Democratic,2.19
5044,2000,Republicans,Republicans,6.16,Bill Clinton,Democratic,2.19
5045,2000,Republicans,Republicans,6.19,Bill Clinton,Democratic,2.19
5046,2000,Republicans,Republicans,6.17,Bill Clinton,Democratic,2.19
5047,2000,Republicans,Republicans,6.11,Bill Clinton,Democratic,2.19
5048,2000,Republicans,Republicans,6.07,Bill Clinton,Democratic,2.19
5049,2000,Republicans,Republicans,6.05,Bill Clinton,Democratic,2.19
5050,2000,Republicans,Republicans,6.01,Bill Clinton,Democratic,2.19
5051,2000,Republicans,Republicans,5.99,Bill Clinton,Democratic,2.19
5052,2000,Republicans,Republicans,5.97,Bill Clinton,Democratic,2.19
5053,2000,Republicans,Republicans,5.97,Bill Clinton,Democratic,2.19
5054,2000,Republicans,Republicans,5.92,Bill Clinton,Democratic,2.19
5055,2000,Republicans,Republicans,6,Bill Clinton,Democratic,2.19
5056,2000,Republicans,Republicans,5.99,Bill Clinton,Democratic,2.19
5057,2000,Republicans,Republicans,5.98,Bill Clinton,Democratic,2.19
5058,2000,Republicans,Republicans,5.99,Bill Clinton,Democratic,2.19
5059,2000,Republicans,Republicans,5.89,Bill Clinton,Democratic,2.19
5060,2000,Republicans,Republicans,5.84,Bill Clinton,Democratic,2.19
5061,2000,Republicans,Republicans,5.84,Bill Clinton,Democratic,2.19
5062,2000,Republicans,Republicans,5.77,Bill Clinton,Democratic,2.19
5063,2000,Republicans,Republicans,5.81,Bill Clinton,Democratic,2.19
5064,2000,Republicans,Republicans,5.8,Bill Clinton,Democratic,2.19
5065,2000,Republicans,Republicans,5.71,Bill Clinton,Democratic,2.19
5066,2000,Republicans,Republicans,5.69,Bill Clinton,Democratic,2.19
5067,2000,Republicans,Republicans,5.77,Bill Clinton,Democratic,2.19
5068,2000,Republicans,Republicans,5.84,Bill Clinton,Democratic,2.19
5069,2000,Republicans,Republicans,5.81,Bill Clinton,Democratic,2.19
5070,2000,Republicans,Republicans,5.79,Bill Clinton,Democratic,2.19
5071,2000,Republicans,Republicans,5.92,Bill Clinton,Democratic,2.19
5072,2000,Republicans,Republicans,5.92,Bill Clinton,Democratic,2.19
5073,2000,Republicans,Republicans,5.85,Bill Clinton,Democratic,2.19
5074,2000,Republicans,Republicans,5.83,Bill Clinton,Democratic,2.19
5075,2000,Republicans,Republicans,5.86,Bill Clinton,Democratic,2.19
5076,2000,Republicans,Republicans,5.95,Bill Clinton,Democratic,2.19
5077,2000,Republicans,Republicans,5.95,Bill Clinton,Democratic,2.19
5078,2000,Republicans,Republicans,6,Bill Clinton,Democratic,2.19
5079,2000,Republicans,Republicans,5.97,Bill Clinton,Democratic,2.19
5080,2000,Republicans,Republicans,5.98,Bill Clinton,Democratic,2.19
5081,2000,Republicans,Republicans,6.03,Bill Clinton,Democratic,2.19
5082,2000,Republicans,Republicans,6.11,Bill Clinton,Democratic,2.19
5083,2000,Republicans,Republicans,6.19,Bill Clinton,Democratic,2.19
5084,2000,Republicans,Republicans,6.2,Bill Clinton,Democratic,2.19
5085,2000,Republicans,Republicans,6.25,Bill Clinton,Democratic,2.19
5086,2000,Republicans,Republicans,6.22,Bill Clinton,Democratic,2.19
5087,2000,Republicans,Republicans,6.18,Bill Clinton,Democratic,2.19
5088,2000,Republicans,Republicans,6.16,Bill Clinton,Democratic,2.19
5089,2000,Republicans,Republicans,6.2,Bill Clinton,Democratic,2.19
5090,2000,Republicans,Republicans,6.17,Bill Clinton,Democratic,2.19
5091,2000,Republicans,Republicans,6.12,Bill Clinton,Democratic,2.19
5092,2000,Republicans,Republicans,6.18,Bill Clinton,Democratic,2.19
5093,2000,Republicans,Republicans,6.24,Bill Clinton,Democratic,2.19
5094,2000,Republicans,Republicans,6.22,Bill Clinton,Democratic,2.19
5095,2000,Republicans,Republicans,6.18,Bill Clinton,Democratic,2.19
5096,2000,Republicans,Republicans,6.17,Bill Clinton,Democratic,2.19
5097,2000,Republicans,Republicans,6.19,Bill Clinton,Democratic,2.19
5098,2000,Republicans,Republicans,6.11,Bill Clinton,Democratic,2.19
5099,2000,Republicans,Republicans,6.06,Bill Clinton,Democratic,2.19
5100,2000,Republicans,Republicans,6.09,Bill Clinton,Democratic,2.19
5101,2000,Republicans,Republicans,6.02,Bill Clinton,Democratic,2.19
5102,2000,Republicans,Republicans,5.95,Bill Clinton,Democratic,2.19
5103,2000,Republicans,Republicans,5.94,Bill Clinton,Democratic,2.19
5104,2000,Republicans,Republicans,5.91,Bill Clinton,Democratic,2.19
5105,2000,Republicans,Republicans,5.91,Bill Clinton,Democratic,2.19
5106,2000,Republicans,Republicans,5.89,Bill Clinton,Democratic,2.19
5107,2000,Republicans,Republicans,5.89,Bill Clinton,Democratic,2.19
5108,2000,Republicans,Republicans,5.89,Bill Clinton,Democratic,2.19
5109,2000,Republicans,Republicans,5.88,Bill Clinton,Democratic,2.19
5110,2000,Republicans,Republicans,5.94,Bill Clinton,Democratic,2.19
5111,2000,Republicans,Republicans,5.91,Bill Clinton,Democratic,2.19
5112,2000,Republicans,Republicans,5.93,Bill Clinton,Democratic,2.19
5113,2000,Republicans,Republicans,5.88,Bill Clinton,Democratic,2.19
5114,2000,Republicans,Republicans,5.89,Bill Clinton,Democratic,2.19
5115,2000,Republicans,Republicans,5.9,Bill Clinton,Democratic,2.19
5116,2000,Republicans,Republicans,5.96,Bill Clinton,Democratic,2.19
5117,2000,Republicans,Republicans,5.98,Bill Clinton,Democratic,2.19
5118,2000,Republicans,Republicans,6.04,Bill Clinton,Democratic,2.19
5119,2000,Republicans,Republicans,5.99,Bill Clinton,Democratic,2.19
5120,2000,Republicans,Republicans,5.95,Bill Clinton,Democratic,2.19
5121,2000,Republicans,Republicans,5.97,Bill Clinton,Democratic,2.19
5122,2000,Republicans,Republicans,5.88,Bill Clinton,Democratic,2.19
5123,2000,Republicans,Republicans,5.9,Bill Clinton,Democratic,2.19
5124,2000,Republicans,Republicans,5.87,Bill Clinton,Democratic,2.19
5125,2000,Republicans,Republicans,5.86,Bill Clinton,Democratic,2.19
5126,2000,Republicans,Republicans,5.91,Bill Clinton,Democratic,2.19
5127,2000,Republicans,Republicans,5.87,Bill Clinton,Democratic,2.19
5128,2000,Republicans,Republicans,5.88,Bill Clinton,Democratic,2.19
5129,2000,Republicans,Republicans,5.89,Bill Clinton,Democratic,2.19
5130,2000,Republicans,Republicans,5.89,Bill Clinton,Democratic,2.19
5131,2000,Republicans,Republicans,5.81,Bill Clinton,Democratic,2.19
5132,2000,Republicans,Republicans,5.88,Bill Clinton,Democratic,2.19
5133,2000,Republicans,Republicans,5.93,Bill Clinton,Democratic,2.19
5134,2000,Republicans,Republicans,5.92,Bill Clinton,Democratic,2.19
5135,2000,Republicans,Republicans,5.92,Bill Clinton,Democratic,2.19
5136,2000,Republicans,Republicans,5.81,Bill Clinton,Democratic,2.19
5137,2000,Republicans,Republicans,5.79,Bill Clinton,Democratic,2.19
5138,2000,Republicans,Republicans,5.81,Bill Clinton,Democratic,2.19
5139,2000,Republicans,Republicans,5.81,Bill Clinton,Democratic,2.19
5140,2000,Republicans,Republicans,5.82,Bill Clinton,Democratic,2.19
5141,2000,Republicans,Republicans,5.78,Bill Clinton,Democratic,2.19
5142,2000,Republicans,Republicans,5.78,Bill Clinton,Democratic,2.19
5143,2000,Republicans,Republicans,5.79,Bill Clinton,Democratic,2.19
5144,2000,Republicans,Republicans,5.74,Bill Clinton,Democratic,2.19
5145,2000,Republicans,Republicans,5.77,Bill Clinton,Democratic,2.19
5146,2000,Republicans,Republicans,5.74,Bill Clinton,Democratic,2.19
5147,2000,Republicans,Republicans,5.72,Bill Clinton,Democratic,2.19
5148,2000,Republicans,Republicans,5.76,Bill Clinton,Democratic,2.19
5149,2000,Republicans,Republicans,5.73,Bill Clinton,Democratic,2.19
5150,2000,Republicans,Republicans,5.73,Bill Clinton,Democratic,2.19
5151,2000,Republicans,Republicans,5.68,Bill Clinton,Democratic,2.19
5152,2000,Republicans,Republicans,5.72,Bill Clinton,Democratic,2.19
5153,2000,Republicans,Republicans,5.7,Bill Clinton,Democratic,2.19
5154,2000,Republicans,Republicans,5.72,Bill Clinton,Democratic,2.19
5155,2000,Republicans,Republicans,5.73,Bill Clinton,Democratic,2.19
5156,2000,Republicans,Republicans,5.72,Bill Clinton,Democratic,2.19
5157,2000,Republicans,Republicans,5.69,Bill Clinton,Democratic,2.19
5158,2000,Republicans,Republicans,5.71,Bill Clinton,Democratic,2.19
5159,2000,Republicans,Republicans,5.71,Bill Clinton,Democratic,2.19
5160,2000,Republicans,Republicans,5.68,Bill Clinton,Democratic,2.19
5161,2000,Republicans,Republicans,5.67,Bill Clinton,Democratic,2.19
5162,2000,Republicans,Republicans,5.67,Bill Clinton,Democratic,2.19
5163,2000,Republicans,Republicans,5.72,Bill Clinton,Democratic,2.19
5164,2000,Republicans,Republicans,5.75,Bill Clinton,Democratic,2.19
5165,2000,Republicans,Republicans,5.74,Bill Clinton,Democratic,2.19
5166,2000,Republicans,Republicans,5.67,Bill Clinton,Democratic,2.19
5167,2000,Republicans,Republicans,5.67,Bill Clinton,Democratic,2.19
5168,2000,Republicans,Republicans,5.67,Bill Clinton,Democratic,2.19
5169,2000,Republicans,Republicans,5.71,Bill Clinton,Democratic,2.19
5170,2000,Republicans,Republicans,5.72,Bill Clinton,Democratic,2.19
5171,2000,Republicans,Republicans,5.7,Bill Clinton,Democratic,2.19
5172,2000,Republicans,Republicans,5.73,Bill Clinton,Democratic,2.19
5173,2000,Republicans,Republicans,5.76,Bill Clinton,Democratic,2.19
5174,2000,Republicans,Republicans,5.73,Bill Clinton,Democratic,2.19
5175,2000,Republicans,Republicans,5.81,Bill Clinton,Democratic,2.19
5176,2000,Republicans,Republicans,5.9,Bill Clinton,Democratic,2.19
5177,2000,Republicans,Republicans,5.96,Bill Clinton,Democratic,2.19
5178,2000,Republicans,Republicans,5.92,Bill Clinton,Democratic,2.19
5179,2000,Republicans,Republicans,5.97,Bill Clinton,Democratic,2.19
5180,2000,Republicans,Republicans,5.93,Bill Clinton,Democratic,2.19
5181,2000,Republicans,Republicans,5.92,Bill Clinton,Democratic,2.19
5182,2000,Republicans,Republicans,5.9,Bill Clinton,Democratic,2.19
5183,2000,Republicans,Republicans,5.86,Bill Clinton,Democratic,2.19
5184,2000,Republicans,Republicans,5.9,Bill Clinton,Democratic,2.19
5185,2000,Republicans,Republicans,5.89,Bill Clinton,Democratic,2.19
5186,2000,Republicans,Republicans,5.88,Bill Clinton,Democratic,2.19
5187,2000,Republicans,Republicans,5.93,Bill Clinton,Democratic,2.19
5188,2000,Republicans,Republicans,5.94,Bill Clinton,Democratic,2.19
5189,2000,Republicans,Republicans,5.95,Bill Clinton,Democratic,2.19
5190,2000,Republicans,Republicans,5.91,Bill Clinton,Democratic,2.19
5191,2000,Republicans,Republicans,5.85,Bill Clinton,Democratic,2.19
5192,2000,Republicans,Republicans,5.83,Bill Clinton,Democratic,2.19
5193,2000,Republicans,Republicans,5.83,Bill Clinton,Democratic,2.19
5194,2000,Republicans,Republicans,5.82,Bill Clinton,Democratic,2.19
5195,2000,Republicans,Republicans,5.8,Bill Clinton,Democratic,2.19
5196,2000,Republicans,Republicans,5.81,Bill Clinton,Democratic,2.19
5197,2000,Republicans,Republicans,5.77,Bill Clinton,Democratic,2.19
5198,2000,Republicans,Republicans,5.77,Bill Clinton,Democratic,2.19
5199,2000,Republicans,Republicans,5.76,Bill Clinton,Democratic,2.19
5200,2000,Republicans,Republicans,5.73,Bill Clinton,Democratic,2.19
5201,2000,Republicans,Republicans,5.68,Bill Clinton,Democratic,2.19
5202,2000,Republicans,Republicans,5.71,Bill Clinton,Democratic,2.19
5203,2000,Republicans,Republicans,5.75,Bill Clinton,Democratic,2.19
5204,2000,Republicans,Republicans,5.74,Bill Clinton,Democratic,2.19
5205,2000,Republicans,Republicans,5.74,Bill Clinton,Democratic,2.19
5206,2000,Republicans,Republicans,5.76,Bill Clinton,Democratic,2.19
5207,2000,Republicans,Republicans,5.79,Bill Clinton,Democratic,2.19
5208,2000,Republicans,Republicans,5.78,Bill Clinton,Democratic,2.19
5209,2000,Republicans,Republicans,5.79,Bill Clinton,Democratic,2.19
5210,2000,Republicans,Republicans,5.86,Bill Clinton,Democratic,2.19
5211,2000,Republicans,Republicans,5.89,Bill Clinton,Democratic,2.19
5212,2000,Republicans,Republicans,5.9,Bill Clinton,Democratic,2.19
5213,2000,Republicans,Republicans,5.89,Bill Clinton,Democratic,2.19
5214,2000,Republicans,Republicans,5.85,Bill Clinton,Democratic,2.19
5215,2000,Republicans,Republicans,5.88,Bill Clinton,Democratic,2.19
5216,2000,Republicans,Republicans,5.85,Bill Clinton,Democratic,2.19
5217,2000,Republicans,Republicans,5.81,Bill Clinton,Democratic,2.19
5218,2000,Republicans,Republicans,5.77,Bill Clinton,Democratic,2.19
5219,2000,Republicans,Republicans,5.75,Bill Clinton,Democratic,2.19
5220,2000,Republicans,Republicans,5.78,Bill Clinton,Democratic,2.19
5221,2000,Republicans,Republicans,5.76,Bill Clinton,Democratic,2.19
5222,2000,Republicans,Republicans,5.74,Bill Clinton,Democratic,2.19
5223,2000,Republicans,Republicans,5.68,Bill Clinton,Democratic,2.19
5224,2000,Republicans,Republicans,5.67,Bill Clinton,Democratic,2.19
5225,2000,Republicans,Republicans,5.71,Bill Clinton,Democratic,2.19
5226,2000,Republicans,Republicans,5.67,Bill Clinton,Democratic,2.19
5227,2000,Republicans,Republicans,5.66,Bill Clinton,Democratic,2.19
5228,2000,Republicans,Republicans,5.6,Bill Clinton,Democratic,2.19
5229,2000,Republicans,Republicans,5.64,Bill Clinton,Democratic,2.19
5230,2000,Republicans,Republicans,5.66,Bill Clinton,Democratic,2.19
5231,2000,Republicans,Republicans,5.59,Bill Clinton,Democratic,2.19
5232,2000,Republicans,Republicans,5.52,Bill Clinton,Democratic,2.19
5233,2000,Republicans,Republicans,5.51,Bill Clinton,Democratic,2.19
5234,2000,Republicans,Republicans,5.55,Bill Clinton,Democratic,2.19
5235,2000,Republicans,Republicans,5.54,Bill Clinton,Democratic,2.19
5236,2000,Republicans,Republicans,5.53,Bill Clinton,Democratic,2.19
5237,2000,Republicans,Republicans,5.48,Bill Clinton,Democratic,2.19
5238,2000,Republicans,Republicans,5.45,Bill Clinton,Democratic,2.19
5239,2000,Republicans,Republicans,5.44,Bill Clinton,Democratic,2.19
5240,2000,Republicans,Republicans,5.44,Bill Clinton,Democratic,2.19
5241,2000,Republicans,Republicans,5.47,Bill Clinton,Democratic,2.19
5242,2000,Republicans,Republicans,5.42,Bill Clinton,Democratic,2.19
5243,2000,Republicans,Republicans,5.41,Bill Clinton,Democratic,2.19
5244,2000,Republicans,Republicans,5.4,Bill Clinton,Democratic,2.19
5245,2000,Republicans,Republicans,5.41,Bill Clinton,Democratic,2.19
5246,2000,Republicans,Republicans,5.45,Bill Clinton,Democratic,2.19
5247,2000,Republicans,Republicans,5.44,Bill Clinton,Democratic,2.19
5248,2000,Republicans,Republicans,5.46,Bill Clinton,Democratic,2.19
5249,2001,Democrats,Republicans,5.35,George W. Bush,Republican,2.18
5250,2001,Democrats,Republicans,5.49,George W. Bush,Republican,2.18
5251,2001,Democrats,Republicans,5.44,George W. Bush,Republican,2.18
5252,2001,Democrats,Republicans,5.41,George W. Bush,Republican,2.18
5253,2001,Democrats,Republicans,5.42,George W. Bush,Republican,2.18
5254,2001,Democrats,Republicans,5.43,George W. Bush,Republican,2.18
5255,2001,Democrats,Republicans,5.49,George W. Bush,Republican,2.18
5256,2001,Democrats,Republicans,5.55,George W. Bush,Republican,2.18
5257,2001,Democrats,Republicans,5.63,George W. Bush,Republican,2.18
5258,2001,Democrats,Republicans,5.6,George W. Bush,Republican,2.18
