,year,Senate,HOR,value,president,party,All_beverages_in_Gallons,AvgCost,RealGDP
3671,1994,Democrats,Democrats,7.68,Bill Clinton,Democratic,2.18,0.761,1.043509476
3672,1994,Democrats,Democrats,7.64,Bill Clinton,Democratic,2.18,0.761,1.043509476
3673,1994,Democrats,Democrats,7.78,Bill Clinton,Democratic,2.18,0.761,1.043509476
3674,1994,Democrats,Democrats,7.75,Bill Clinton,Democratic,2.18,0.761,1.043509476
3675,1994,Democrats,Democrats,7.78,Bill Clinton,Democratic,2.18,0.761,1.043509476
3676,1994,Democrats,Democrats,7.8,Bill Clinton,Democratic,2.18,0.761,1.043509476
3677,1994,Democrats,Democrats,7.79,Bill Clinton,Democratic,2.18,0.761,1.043509476
3678,1994,Democrats,Democrats,7.8,Bill Clinton,Democratic,2.18,0.761,1.043509476
3679,1994,Democrats,Democrats,7.8,Bill Clinton,Democratic,2.18,0.761,1.043509476
3680,1994,Democrats,Democrats,7.85,Bill Clinton,Democratic,2.18,0.761,1.043509476
3681,1994,Democrats,Democrats,7.81,Bill Clinton,Democratic,2.18,0.761,1.043509476
3682,1994,Democrats,Democrats,7.86,Bill Clinton,Democratic,2.18,0.761,1.043509476
3683,1994,Democrats,Democrats,7.82,Bill Clinton,Democratic,2.18,0.761,1.043509476
3684,1994,Democrats,Democrats,7.86,Bill Clinton,Democratic,2.18,0.761,1.043509476
3685,1994,Democrats,Democrats,7.89,Bill Clinton,Democratic,2.18,0.761,1.043509476
3686,1994,Democrats,Democrats,7.95,Bill Clinton,Democratic,2.18,0.761,1.043509476
3687,1994,Democrats,Democrats,7.95,Bill Clinton,Democratic,2.18,0.761,1.043509476
3688,1994,Democrats,Democrats,7.91,Bill Clinton,Democratic,2.18,0.761,1.043509476
3689,1994,Democrats,Democrats,7.86,Bill Clinton,Democratic,2.18,0.761,1.043509476
3690,1994,Democrats,Democrats,7.89,Bill Clinton,Democratic,2.18,0.761,1.043509476
3691,1994,Democrats,Democrats,7.84,Bill Clinton,Democratic,2.18,0.761,1.043509476
3692,1994,Democrats,Democrats,7.83,Bill Clinton,Democratic,2.18,0.761,1.043509476
3693,1994,Democrats,Democrats,7.83,Bill Clinton,Democratic,2.18,0.761,1.043509476
3694,1994,Democrats,Democrats,7.86,Bill Clinton,Democratic,2.18,0.761,1.043509476
3695,1994,Democrats,Democrats,7.9,Bill Clinton,Democratic,2.18,0.761,1.043509476
3696,1994,Democrats,Democrats,8,Bill Clinton,Democratic,2.18,0.761,1.043509476
3697,1994,Democrats,Democrats,7.99,Bill Clinton,Democratic,2.18,0.761,1.043509476
3698,1994,Democrats,Democrats,8.04,Bill Clinton,Democratic,2.18,0.761,1.043509476
3699,1994,Democrats,Democrats,8.06,Bill Clinton,Democratic,2.18,0.761,1.043509476
3700,1994,Democrats,Democrats,8.06,Bill Clinton,Democratic,2.18,0.761,1.043509476
3701,1994,Democrats,Democrats,8.05,Bill Clinton,Democratic,2.18,0.761,1.043509476
3702,1994,Democrats,Democrats,7.96,Bill Clinton,Democratic,2.18,0.761,1.043509476
3703,1994,Democrats,Democrats,7.97,Bill Clinton,Democratic,2.18,0.761,1.043509476
3704,1994,Democrats,Democrats,8.06,Bill Clinton,Democratic,2.18,0.761,1.043509476
3705,1994,Democrats,Democrats,8.09,Bill Clinton,Democratic,2.18,0.761,1.043509476
3706,1994,Democrats,Democrats,8.11,Bill Clinton,Democratic,2.18,0.761,1.043509476
3707,1994,Democrats,Democrats,8.16,Bill Clinton,Democratic,2.18,0.761,1.043509476
3708,1994,Democrats,Democrats,8.16,Bill Clinton,Democratic,2.18,0.761,1.043509476
3709,1994,Democrats,Democrats,8.12,Bill Clinton,Democratic,2.18,0.761,1.043509476
3710,1994,Democrats,Democrats,8.09,Bill Clinton,Democratic,2.18,0.761,1.043509476
3711,1994,Democrats,Democrats,8.15,Bill Clinton,Democratic,2.18,0.761,1.043509476
3712,1994,Democrats,Democrats,8.09,Bill Clinton,Democratic,2.18,0.761,1.043509476
3713,1994,Democrats,Democrats,8.05,Bill Clinton,Democratic,2.18,0.761,1.043509476
3714,1994,Democrats,Democrats,8.09,Bill Clinton,Democratic,2.18,0.761,1.043509476
3715,1994,Democrats,Democrats,8.14,Bill Clinton,Democratic,2.18,0.761,1.043509476
3716,1994,Democrats,Democrats,8.14,Bill Clinton,Democratic,2.18,0.761,1.043509476
3717,1994,Democrats,Democrats,8.14,Bill Clinton,Democratic,2.18,0.761,1.043509476
3718,1994,Democrats,Democrats,8.11,Bill Clinton,Democratic,2.18,0.761,1.043509476
3719,1994,Democrats,Democrats,7.96,Bill Clinton,Democratic,2.18,0.761,1.043509476
3720,1994,Democrats,Democrats,7.94,Bill Clinton,Democratic,2.18,0.761,1.043509476
3721,1994,Democrats,Democrats,7.99,Bill Clinton,Democratic,2.18,0.761,1.043509476
3722,1994,Democrats,Democrats,8.05,Bill Clinton,Democratic,2.18,0.761,1.043509476
3723,1994,Democrats,Democrats,7.99,Bill Clinton,Democratic,2.18,0.761,1.043509476
3724,1994,Democrats,Democrats,8.02,Bill Clinton,Democratic,2.18,0.761,1.043509476
3725,1994,Democrats,Democrats,7.92,Bill Clinton,Democratic,2.18,0.761,1.043509476
3726,1994,Democrats,Democrats,7.94,Bill Clinton,Democratic,2.18,0.761,1.043509476
3727,1994,Democrats,Democrats,7.84,Bill Clinton,Democratic,2.18,0.761,1.043509476
3728,1994,Democrats,Democrats,7.9,Bill Clinton,Democratic,2.18,0.761,1.043509476
3729,1994,Democrats,Democrats,7.88,Bill Clinton,Democratic,2.18,0.761,1.043509476
3730,1994,Democrats,Democrats,7.86,Bill Clinton,Democratic,2.18,0.761,1.043509476
3731,1994,Democrats,Democrats,7.92,Bill Clinton,Democratic,2.18,0.761,1.043509476
3732,1994,Democrats,Democrats,7.86,Bill Clinton,Democratic,2.18,0.761,1.043509476
3733,1994,Democrats,Democrats,7.86,Bill Clinton,Democratic,2.18,0.761,1.043509476
3734,1994,Democrats,Democrats,7.86,Bill Clinton,Democratic,2.18,0.761,1.043509476
3735,1994,Democrats,Democrats,7.86,Bill Clinton,Democratic,2.18,0.761,1.043509476
3736,1994,Democrats,Democrats,7.84,Bill Clinton,Democratic,2.18,0.761,1.043509476
3737,1994,Democrats,Democrats,7.85,Bill Clinton,Democratic,2.18,0.761,1.043509476
3738,1994,Democrats,Democrats,7.84,Bill Clinton,Democratic,2.18,0.761,1.043509476
3739,1994,Democrats,Democrats,7.87,Bill Clinton,Democratic,2.18,0.761,1.043509476
3740,1994,Democrats,Democrats,7.85,Bill Clinton,Democratic,2.18,0.761,1.043509476
3741,1994,Democrats,Democrats,7.76,Bill Clinton,Democratic,2.18,0.761,1.043509476
3742,1994,Democrats,Democrats,7.83,Bill Clinton,Democratic,2.18,0.761,1.043509476
3743,1994,Democrats,Democrats,7.85,Bill Clinton,Democratic,2.18,0.761,1.043509476
3744,1994,Democrats,Democrats,7.89,Bill Clinton,Democratic,2.18,0.761,1.043509476
3745,1995,Republicans,Republicans,7.93,Bill Clinton,Democratic,2.15,0.791,1.063288027
3746,1995,Republicans,Republicans,7.85,Bill Clinton,Democratic,2.15,0.791,1.063288027
3747,1995,Republicans,Republicans,7.91,Bill Clinton,Democratic,2.15,0.791,1.063288027
3748,1995,Republicans,Republicans,7.87,Bill Clinton,Democratic,2.15,0.791,1.063288027
3749,1995,Republicans,Republicans,7.9,Bill Clinton,Democratic,2.15,0.791,1.063288027
3750,1995,Republicans,Republicans,7.87,Bill Clinton,Democratic,2.15,0.791,1.063288027
3751,1995,Republicans,Republicans,7.85,Bill Clinton,Democratic,2.15,0.791,1.063288027
3752,1995,Republicans,Republicans,7.88,Bill Clinton,Democratic,2.15,0.791,1.063288027
3753,1995,Republicans,Republicans,7.8,Bill Clinton,Democratic,2.15,0.791,1.063288027
3754,1995,Republicans,Republicans,7.78,Bill Clinton,Democratic,2.15,0.791,1.063288027
3755,1995,Republicans,Republicans,7.78,Bill Clinton,Democratic,2.15,0.791,1.063288027
3756,1995,Republicans,Republicans,7.82,Bill Clinton,Democratic,2.15,0.791,1.063288027
3757,1995,Republicans,Republicans,7.9,Bill Clinton,Democratic,2.15,0.791,1.063288027
3758,1995,Republicans,Republicans,7.91,Bill Clinton,Democratic,2.15,0.791,1.063288027
3759,1995,Republicans,Republicans,7.93,Bill Clinton,Democratic,2.15,0.791,1.063288027
3760,1995,Republicans,Republicans,7.88,Bill Clinton,Democratic,2.15,0.791,1.063288027
3761,1995,Republicans,Republicans,7.85,Bill Clinton,Democratic,2.15,0.791,1.063288027
3762,1995,Republicans,Republicans,7.75,Bill Clinton,Democratic,2.15,0.791,1.063288027
3763,1995,Republicans,Republicans,7.76,Bill Clinton,Democratic,2.15,0.791,1.063288027
3764,1995,Republicans,Republicans,7.71,Bill Clinton,Democratic,2.15,0.791,1.063288027
3765,1995,Republicans,Republicans,7.75,Bill Clinton,Democratic,2.15,0.791,1.063288027
3766,1995,Republicans,Republicans,7.76,Bill Clinton,Democratic,2.15,0.791,1.063288027
3767,1995,Republicans,Republicans,7.61,Bill Clinton,Democratic,2.15,0.791,1.063288027
3768,1995,Republicans,Republicans,7.64,Bill Clinton,Democratic,2.15,0.791,1.063288027
3769,1995,Republicans,Republicans,7.65,Bill Clinton,Democratic,2.15,0.791,1.063288027
3770,1995,Republicans,Republicans,7.66,Bill Clinton,Democratic,2.15,0.791,1.063288027
3771,1995,Republicans,Republicans,7.65,Bill Clinton,Democratic,2.15,0.791,1.063288027
3772,1995,Republicans,Republicans,7.68,Bill Clinton,Democratic,2.15,0.791,1.063288027
3773,1995,Republicans,Republicans,7.67,Bill Clinton,Democratic,2.15,0.791,1.063288027
3774,1995,Republicans,Republicans,7.61,Bill Clinton,Democratic,2.15,0.791,1.063288027
3775,1995,Republicans,Republicans,7.58,Bill Clinton,Democratic,2.15,0.791,1.063288027
3776,1995,Republicans,Republicans,7.57,Bill Clinton,Democratic,2.15,0.791,1.063288027
3777,1995,Republicans,Republicans,7.59,Bill Clinton,Democratic,2.15,0.791,1.063288027
3778,1995,Republicans,Republicans,7.61,Bill Clinton,Democratic,2.15,0.791,1.063288027
3779,1995,Republicans,Republicans,7.54,Bill Clinton,Democratic,2.15,0.791,1.063288027
3780,1995,Republicans,Republicans,7.56,Bill Clinton,Democratic,2.15,0.791,1.063288027
3781,1995,Republicans,Republicans,7.54,Bill Clinton,Democratic,2.15,0.791,1.063288027
3782,1995,Republicans,Republicans,7.49,Bill Clinton,Democratic,2.15,0.791,1.063288027
3783,1995,Republicans,Republicans,7.46,Bill Clinton,Democratic,2.15,0.791,1.063288027
3784,1995,Republicans,Republicans,7.45,Bill Clinton,Democratic,2.15,0.791,1.063288027
3785,1995,Republicans,Republicans,7.5,Bill Clinton,Democratic,2.15,0.791,1.063288027
3786,1995,Republicans,Republicans,7.56,Bill Clinton,Democratic,2.15,0.791,1.063288027
3787,1995,Republicans,Republicans,7.59,Bill Clinton,Democratic,2.15,0.791,1.063288027
3788,1995,Republicans,Republicans,7.64,Bill Clinton,Democratic,2.15,0.791,1.063288027
3789,1995,Republicans,Republicans,7.56,Bill Clinton,Democratic,2.15,0.791,1.063288027
3790,1995,Republicans,Republicans,7.53,Bill Clinton,Democratic,2.15,0.791,1.063288027
3791,1995,Republicans,Republicans,7.46,Bill Clinton,Democratic,2.15,0.791,1.063288027
3792,1995,Republicans,Republicans,7.45,Bill Clinton,Democratic,2.15,0.791,1.063288027
3793,1995,Republicans,Republicans,7.35,Bill Clinton,Democratic,2.15,0.791,1.063288027
3794,1995,Republicans,Republicans,7.36,Bill Clinton,Democratic,2.15,0.791,1.063288027
3795,1995,Republicans,Republicans,7.33,Bill Clinton,Democratic,2.15,0.791,1.063288027
3796,1995,Republicans,Republicans,7.37,Bill Clinton,Democratic,2.15,0.791,1.063288027
3797,1995,Republicans,Republicans,7.4,Bill Clinton,Democratic,2.15,0.791,1.063288027
3798,1995,Republicans,Republicans,7.43,Bill Clinton,Democratic,2.15,0.791,1.063288027
3799,1995,Republicans,Republicans,7.46,Bill Clinton,Democratic,2.15,0.791,1.063288027
3800,1995,Republicans,Republicans,7.47,Bill Clinton,Democratic,2.15,0.791,1.063288027
3801,1995,Republicans,Republicans,7.38,Bill Clinton,Democratic,2.15,0.791,1.063288027
3802,1995,Republicans,Republicans,7.33,Bill Clinton,Democratic,2.15,0.791,1.063288027
3803,1995,Republicans,Republicans,7.41,Bill Clinton,Democratic,2.15,0.791,1.063288027
3804,1995,Republicans,Republicans,7.4,Bill Clinton,Democratic,2.15,0.791,1.063288027
3805,1995,Republicans,Republicans,7.43,Bill Clinton,Democratic,2.15,0.791,1.063288027
3806,1995,Republicans,Republicans,7.44,Bill Clinton,Democratic,2.15,0.791,1.063288027
3807,1995,Republicans,Republicans,7.39,Bill Clinton,Democratic,2.15,0.791,1.063288027
3808,1995,Republicans,Republicans,7.38,Bill Clinton,Democratic,2.15,0.791,1.063288027
3809,1995,Republicans,Republicans,7.38,Bill Clinton,Democratic,2.15,0.791,1.063288027
3810,1995,Republicans,Republicans,7.36,Bill Clinton,Democratic,2.15,0.791,1.063288027
3811,1995,Republicans,Republicans,7.39,Bill Clinton,Democratic,2.15,0.791,1.063288027
3812,1995,Republicans,Republicans,7.39,Bill Clinton,Democratic,2.15,0.791,1.063288027
3813,1995,Republicans,Republicans,7.37,Bill Clinton,Democratic,2.15,0.791,1.063288027
3814,1995,Republicans,Republicans,7.36,Bill Clinton,Democratic,2.15,0.791,1.063288027
3815,1995,Republicans,Republicans,7.34,Bill Clinton,Democratic,2.15,0.791,1.063288027
3816,1995,Republicans,Republicans,7.39,Bill Clinton,Democratic,2.15,0.791,1.063288027
3817,1995,Republicans,Republicans,7.4,Bill Clinton,Democratic,2.15,0.791,1.063288027
3818,1995,Republicans,Republicans,7.37,Bill Clinton,Democratic,2.15,0.791,1.063288027
3819,1995,Republicans,Republicans,7.35,Bill Clinton,Democratic,2.15,0.791,1.063288027
3820,1995,Republicans,Republicans,7.34,Bill Clinton,Democratic,2.15,0.791,1.063288027
3821,1995,Republicans,Republicans,7.32,Bill Clinton,Democratic,2.15,0.791,1.063288027
3822,1995,Republicans,Republicans,7.33,Bill Clinton,Democratic,2.15,0.791,1.063288027
3823,1995,Republicans,Republicans,7.32,Bill Clinton,Democratic,2.15,0.791,1.063288027
3824,1995,Republicans,Republicans,7.33,Bill Clinton,Democratic,2.15,0.791,1.063288027
3825,1995,Republicans,Republicans,7.34,Bill Clinton,Democratic,2.15,0.791,1.063288027
3826,1995,Republicans,Republicans,7.35,Bill Clinton,Democratic,2.15,0.791,1.063288027
3827,1995,Republicans,Republicans,7.33,Bill Clinton,Democratic,2.15,0.791,1.063288027
3828,1995,Republicans,Republicans,7.25,Bill Clinton,Democratic,2.15,0.791,1.063288027
3829,1995,Republicans,Republicans,7.15,Bill Clinton,Democratic,2.15,0.791,1.063288027
3830,1995,Republicans,Republicans,7.02,Bill Clinton,Democratic,2.15,0.791,1.063288027
3831,1995,Republicans,Republicans,7.02,Bill Clinton,Democratic,2.15,0.791,1.063288027
3832,1995,Republicans,Republicans,6.94,Bill Clinton,Democratic,2.15,0.791,1.063288027
3833,1995,Republicans,Republicans,6.97,Bill Clinton,Democratic,2.15,0.791,1.063288027
3834,1995,Republicans,Republicans,6.99,Bill Clinton,Democratic,2.15,0.791,1.063288027
3835,1995,Republicans,Republicans,7,Bill Clinton,Democratic,2.15,0.791,1.063288027
3836,1995,Republicans,Republicans,6.95,Bill Clinton,Democratic,2.15,0.791,1.063288027
3837,1995,Republicans,Republicans,6.87,Bill Clinton,Democratic,2.15,0.791,1.063288027
3838,1995,Republicans,Republicans,6.86,Bill Clinton,Democratic,2.15,0.791,1.063288027
3839,1995,Republicans,Republicans,6.91,Bill Clinton,Democratic,2.15,0.791,1.063288027
3840,1995,Republicans,Republicans,6.91,Bill Clinton,Democratic,2.15,0.791,1.063288027
3841,1995,Republicans,Republicans,6.92,Bill Clinton,Democratic,2.15,0.791,1.063288027
3842,1995,Republicans,Republicans,6.87,Bill Clinton,Democratic,2.15,0.791,1.063288027
3843,1995,Republicans,Republicans,6.77,Bill Clinton,Democratic,2.15,0.791,1.063288027
3844,1995,Republicans,Republicans,6.73,Bill Clinton,Democratic,2.15,0.791,1.063288027
3845,1995,Republicans,Republicans,6.75,Bill Clinton,Democratic,2.15,0.791,1.063288027
3846,1995,Republicans,Republicans,6.67,Bill Clinton,Democratic,2.15,0.791,1.063288027
3847,1995,Republicans,Republicans,6.67,Bill Clinton,Democratic,2.15,0.791,1.063288027
3848,1995,Republicans,Republicans,6.61,Bill Clinton,Democratic,2.15,0.791,1.063288027
3849,1995,Republicans,Republicans,6.52,Bill Clinton,Democratic,2.15,0.791,1.063288027
3850,1995,Republicans,Republicans,6.51,Bill Clinton,Democratic,2.15,0.791,1.063288027
3851,1995,Republicans,Republicans,6.51,Bill Clinton,Democratic,2.15,0.791,1.063288027
3852,1995,Republicans,Republicans,6.53,Bill Clinton,Democratic,2.15,0.791,1.063288027
3853,1995,Republicans,Republicans,6.57,Bill Clinton,Democratic,2.15,0.791,1.063288027
3854,1995,Republicans,Republicans,6.72,Bill Clinton,Democratic,2.15,0.791,1.063288027
3855,1995,Republicans,Republicans,6.71,Bill Clinton,Democratic,2.15,0.791,1.063288027
3856,1995,Republicans,Republicans,6.56,Bill Clinton,Democratic,2.15,0.791,1.063288027
3857,1995,Republicans,Republicans,6.57,Bill Clinton,Democratic,2.15,0.791,1.063288027
3858,1995,Republicans,Republicans,6.61,Bill Clinton,Democratic,2.15,0.791,1.063288027
3859,1995,Republicans,Republicans,6.62,Bill Clinton,Democratic,2.15,0.791,1.063288027
3860,1995,Republicans,Republicans,6.56,Bill Clinton,Democratic,2.15,0.791,1.063288027
3861,1995,Republicans,Republicans,6.57,Bill Clinton,Democratic,2.15,0.791,1.063288027
3862,1995,Republicans,Republicans,6.55,Bill Clinton,Democratic,2.15,0.791,1.063288027
3863,1995,Republicans,Republicans,6.48,Bill Clinton,Democratic,2.15,0.791,1.063288027
3864,1995,Republicans,Republicans,6.51,Bill Clinton,Democratic,2.15,0.791,1.063288027
3865,1995,Republicans,Republicans,6.54,Bill Clinton,Democratic,2.15,0.791,1.063288027
3866,1995,Republicans,Republicans,6.56,Bill Clinton,Democratic,2.15,0.791,1.063288027
3867,1995,Republicans,Republicans,6.52,Bill Clinton,Democratic,2.15,0.791,1.063288027
3868,1995,Republicans,Republicans,6.65,Bill Clinton,Democratic,2.15,0.791,1.063288027
3869,1995,Republicans,Republicans,6.63,Bill Clinton,Democratic,2.15,0.791,1.063288027
3870,1995,Republicans,Republicans,6.63,Bill Clinton,Democratic,2.15,0.791,1.063288027
3871,1995,Republicans,Republicans,6.61,Bill Clinton,Democratic,2.15,0.791,1.063288027
3872,1995,Republicans,Republicans,6.51,Bill Clinton,Democratic,2.15,0.791,1.063288027
3873,1995,Republicans,Republicans,6.52,Bill Clinton,Democratic,2.15,0.791,1.063288027
3874,1995,Republicans,Republicans,6.51,Bill Clinton,Democratic,2.15,0.791,1.063288027
3875,1995,Republicans,Republicans,6.57,Bill Clinton,Democratic,2.15,0.791,1.063288027
3876,1995,Republicans,Republicans,6.55,Bill Clinton,Democratic,2.15,0.791,1.063288027
3877,1995,Republicans,Republicans,6.55,Bill Clinton,Democratic,2.15,0.791,1.063288027
3878,1995,Republicans,Republicans,6.6,Bill Clinton,Democratic,2.15,0.791,1.063288027
3879,1995,Republicans,Republicans,6.67,Bill Clinton,Democratic,2.15,0.791,1.063288027
3880,1995,Republicans,Republicans,6.73,Bill Clinton,Democratic,2.15,0.791,1.063288027
3881,1995,Republicans,Republicans,6.89,Bill Clinton,Democratic,2.15,0.791,1.063288027
3882,1995,Republicans,Republicans,6.87,Bill Clinton,Democratic,2.15,0.791,1.063288027
3883,1995,Republicans,Republicans,6.96,Bill Clinton,Democratic,2.15,0.791,1.063288027
3884,1995,Republicans,Republicans,6.9,Bill Clinton,Democratic,2.15,0.791,1.063288027
3885,1995,Republicans,Republicans,6.84,Bill Clinton,Democratic,2.15,0.791,1.063288027
3886,1995,Republicans,Republicans,6.9,Bill Clinton,Democratic,2.15,0.791,1.063288027
3887,1995,Republicans,Republicans,6.84,Bill Clinton,Democratic,2.15,0.791,1.063288027
3888,1995,Republicans,Republicans,6.91,Bill Clinton,Democratic,2.15,0.791,1.063288027
3889,1995,Republicans,Republicans,6.86,Bill Clinton,Democratic,2.15,0.791,1.063288027
3890,1995,Republicans,Republicans,6.92,Bill Clinton,Democratic,2.15,0.791,1.063288027
3891,1995,Republicans,Republicans,6.86,Bill Clinton,Democratic,2.15,0.791,1.063288027
3892,1995,Republicans,Republicans,6.93,Bill Clinton,Democratic,2.15,0.791,1.063288027
3893,1995,Republicans,Republicans,6.9,Bill Clinton,Democratic,2.15,0.791,1.063288027
3894,1995,Republicans,Republicans,6.89,Bill Clinton,Democratic,2.15,0.791,1.063288027
3895,1995,Republicans,Republicans,6.89,Bill Clinton,Democratic,2.15,0.791,1.063288027
3896,1995,Republicans,Republicans,6.93,Bill Clinton,Democratic,2.15,0.791,1.063288027
3897,1995,Republicans,Republicans,6.9,Bill Clinton,Democratic,2.15,0.791,1.063288027
3898,1995,Republicans,Republicans,6.98,Bill Clinton,Democratic,2.15,0.791,1.063288027
3899,1995,Republicans,Republicans,6.96,Bill Clinton,Democratic,2.15,0.791,1.063288027
3900,1995,Republicans,Republicans,6.92,Bill Clinton,Democratic,2.15,0.791,1.063288027
3901,1995,Republicans,Republicans,6.89,Bill Clinton,Democratic,2.15,0.791,1.063288027
3902,1995,Republicans,Republicans,6.9,Bill Clinton,Democratic,2.15,0.791,1.063288027
3903,1995,Republicans,Republicans,6.91,Bill Clinton,Democratic,2.15,0.791,1.063288027
3904,1995,Republicans,Republicans,6.87,Bill Clinton,Democratic,2.15,0.791,1.063288027
3905,1995,Republicans,Republicans,6.89,Bill Clinton,Democratic,2.15,0.791,1.063288027
3906,1995,Republicans,Republicans,6.92,Bill Clinton,Democratic,2.15,0.791,1.063288027
3907,1995,Republicans,Republicans,6.84,Bill Clinton,Democratic,2.15,0.791,1.063288027
3908,1995,Republicans,Republicans,6.72,Bill Clinton,Democratic,2.15,0.791,1.063288027
3909,1995,Republicans,Republicans,6.7,Bill Clinton,Democratic,2.15,0.791,1.063288027
3910,1995,Republicans,Republicans,6.72,Bill Clinton,Democratic,2.15,0.791,1.063288027
3911,1995,Republicans,Republicans,6.7,Bill Clinton,Democratic,2.15,0.791,1.063288027
3912,1995,Republicans,Republicans,6.65,Bill Clinton,Democratic,2.15,0.791,1.063288027
3913,1995,Republicans,Republicans,6.61,Bill Clinton,Democratic,2.15,0.791,1.063288027
3914,1995,Republicans,Republicans,6.57,Bill Clinton,Democratic,2.15,0.791,1.063288027
3915,1995,Republicans,Republicans,6.57,Bill Clinton,Democratic,2.15,0.791,1.063288027
